,Season,Round,Venue,Date,Home,GHome,GAway,Away,Winner
2666,2012.0,Regular Season,Children's Mercy Park,2012-04-07,SKC,1.0,0.0,LA,SKC
2667,2012.0,Regular Season,Providence Park,2012-04-07,POR,1.0,2.0,CHV,CHV
2668,2012.0,Regular Season,Rio Tinto Stadium,2012-04-07,RSL,2.0,0.0,COL,RSL
2669,2012.0,Regular Season,MAPFRE Stadium,2012-04-07,CLB,1.0,4.0,RBNY,RBNY
2670,2012.0,Regular Season,CenturyLink Field,2012-04-14,SEA,1.0,0.0,COL,SEA
2671,2012.0,Regular Season,Gillette Stadium,2012-04-14,NE,1.0,2.0,DC,DC
2672,2012.0,Regular Season,Dignity Health Sports Park,2012-04-14,LA,3.0,1.0,POR,LA
2673,2012.0,Regular Season,Subaru Park,2012-04-14,PHI,1.0,0.0,CLB,PHI
2674,2012.0,Regular Season,BMO Field,2012-04-14,TOR,0.0,1.0,CHV,CHV
2675,2012.0,Regular Season,Toyota Stadium,2012-04-14,DAL,2.0,1.0,MTL,DAL
2676,2012.0,Regular Season,Children's Mercy Park,2012-04-14,SKC,1.0,0.0,RSL,SKC
2677,2012.0,Regular Season,BC Place,2012-04-18,VAN,1.0,3.0,SKC,SKC
2678,2012.0,Regular Season,Providence Park,2012-04-21,POR,1.0,0.0,SKC,POR
2679,2012.0,Regular Season,Dick's Sporting Goods Park,2012-04-21,COL,1.0,2.0,LA,LA
2680,2012.0,Regular Season,Dignity Health Sports Park,2012-04-21,CHV,0.0,1.0,PHI,PHI
2681,2012.0,Regular Season,BMO Field,2012-04-21,TOR,2.0,3.0,CHI,CHI
2682,2012.0,Regular Season,Stevens Stadium,2012-04-21,SJ,3.0,1.0,RSL,SJ
2683,2012.0,Regular Season,BC Place,2012-04-21,VAN,1.0,0.0,DAL,VAN
2684,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-04-22,DC,4.0,1.0,RBNY,DC
2685,2012.0,Regular Season,MAPFRE Stadium,2012-04-28,CLB,0.0,1.0,VAN,VAN
2686,2012.0,Regular Season,Olympic Stadium,2012-04-28,MTL,2.0,0.0,POR,MTL
2687,2012.0,Regular Season,Rio Tinto Stadium,2012-04-28,RSL,3.0,2.0,TOR,RSL
2688,2012.0,Regular Season,Subaru Park,2012-04-28,PHI,1.0,2.0,SJ,SJ
2689,2012.0,Regular Season,Red Bull Arena,2012-04-28,RBNY,1.0,0.0,NE,RBNY
2690,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-04-28,DC,3.0,2.0,HOU,DC
2691,2012.0,Regular Season,SeatGeek Stadium,2012-04-28,CHI,1.0,2.0,SEA,SEA
2692,2012.0,Regular Season,Dick's Sporting Goods Park,2012-04-28,COL,4.0,0.0,CHV,COL
2693,2012.0,Regular Season,Gillette Stadium,2012-05-02,NE,2.0,1.0,COL,NE
2694,2012.0,Regular Season,Stevens Stadium,2012-05-02,SJ,5.0,3.0,DC,SJ
2695,2012.0,Regular Season,CenturyLink Field,2012-05-02,SEA,2.0,0.0,LA,SEA
2696,2012.0,Regular Season,Dignity Health Sports Park,2012-05-04,CHV,1.0,2.0,CHI,CHI
2697,2012.0,Regular Season,Rio Tinto Stadium,2012-05-05,RSL,2.0,1.0,NE,RSL
2698,2012.0,Regular Season,Dignity Health Sports Park,2012-05-05,LA,0.0,1.0,RBNY,RBNY
2699,2012.0,Regular Season,Children's Mercy Park,2012-05-05,SKC,0.0,2.0,MTL,MTL
2700,2012.0,Regular Season,BMO Field,2012-05-05,TOR,0.0,2.0,DC,DC
2701,2012.0,Regular Season,BC Place,2012-05-05,VAN,2.0,1.0,SJ,VAN
2702,2012.0,Regular Season,CenturyLink Field,2012-05-05,SEA,1.0,0.0,PHI,SEA
2703,2012.0,Regular Season,Toyota Stadium,2012-05-06,DAL,0.0,2.0,COL,COL
2704,2012.0,Regular Season,Red Bull Arena,2012-05-09,RBNY,1.0,0.0,HOU,RBNY
2705,2012.0,Regular Season,Toyota Stadium,2012-05-09,DAL,0.0,2.0,SEA,SEA
2706,2012.0,Regular Season,Gillette Stadium,2012-05-12,NE,4.0,1.0,VAN,NE
2707,2012.0,Regular Season,BBVA Compass Stadium,2012-05-12,HOU,1.0,0.0,DC,HOU
2708,2012.0,Regular Season,CenturyLink Field,2012-05-12,SEA,0.0,1.0,RSL,RSL
2709,2012.0,Regular Season,MAPFRE Stadium,2012-05-12,CLB,2.0,1.0,DAL,CLB
2710,2012.0,Regular Season,SeatGeek Stadium,2012-05-12,CHI,2.0,1.0,SKC,CHI
2711,2012.0,Regular Season,Subaru Park,2012-05-13,PHI,2.0,3.0,RBNY,RBNY
2712,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-05-16,DC,2.0,0.0,COL,DC
2713,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-05-19,DC,3.0,1.0,TOR,DC
2714,2012.0,Regular Season,Dignity Health Sports Park,2012-05-19,CHV,1.0,0.0,LA,CHV
2715,2012.0,Regular Season,Olympic Stadium,2012-05-19,MTL,1.0,2.0,RBNY,RBNY
2716,2012.0,Regular Season,Providence Park,2012-05-20,POR,2.0,1.0,CHI,POR
2717,2012.0,Regular Season,SeatGeek Stadium,2012-05-23,CHI,2.0,1.0,DAL,CHI
2718,2012.0,Regular Season,Dignity Health Sports Park,2012-05-23,LA,2.0,3.0,SJ,SJ
2719,2012.0,Regular Season,CenturyLink Field,2012-05-23,SEA,0.0,2.0,CLB,CLB
2720,2012.0,Regular Season,Rio Tinto Stadium,2012-05-26,RSL,3.0,2.0,DAL,RSL
2721,2012.0,Regular Season,BBVA Compass Stadium,2012-05-26,HOU,2.0,1.0,LA,HOU
2722,2012.0,Regular Season,Dick's Sporting Goods Park,2012-05-26,COL,3.0,2.0,MTL,COL
2723,2012.0,Regular Season,BMO Field,2012-05-26,TOR,1.0,0.0,PHI,TOR
2724,2012.0,Regular Season,MAPFRE Stadium,2012-05-26,CLB,2.0,1.0,CHI,CLB
2725,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-05-26,DC,3.0,2.0,NE,DC
2726,2012.0,Regular Season,Children's Mercy Park,2012-05-27,SKC,2.0,1.0,SJ,SKC
2727,2012.0,Regular Season,Gillette Stadium,2012-06-02,NE,2.0,0.0,CHI,NE
2728,2012.0,Regular Season,BC Place,2012-06-10,VAN,3.0,1.0,HOU,VAN
2729,2012.0,Regular Season,Children's Mercy Park,2012-06-16,SKC,2.0,0.0,TOR,SKC
2730,2012.0,Regular Season,BC Place,2012-06-16,VAN,1.0,0.0,COL,VAN
2731,2012.0,Regular Season,Saputo Stadium,2012-06-16,MTL,4.0,1.0,SEA,MTL
2732,2012.0,Regular Season,Subaru Park,2012-06-16,PHI,0.0,1.0,DC,DC
2733,2012.0,Regular Season,BBVA Compass Stadium,2012-06-16,HOU,2.0,1.0,DAL,HOU
2734,2012.0,Regular Season,Dignity Health Sports Park,2012-06-16,CHV,0.0,3.0,RSL,RSL
2735,2012.0,Regular Season,Dignity Health Sports Park,2012-06-17,LA,1.0,0.0,POR,LA
2736,2012.0,Regular Season,SeatGeek Stadium,2012-06-17,CHI,3.0,1.0,RBNY,CHI
2737,2012.0,Regular Season,Dick's Sporting Goods Park,2012-06-20,COL,1.0,2.0,SJ,SJ
2738,2012.0,Regular Season,Rio Tinto Stadium,2012-06-20,RSL,2.0,3.0,LA,LA
2739,2012.0,Regular Season,Dignity Health Sports Park,2012-06-20,CHV,2.0,1.0,MTL,CHV
2740,2012.0,Regular Season,Rio Tinto Stadium,2012-06-23,RSL,1.0,2.0,SJ,SJ
2741,2012.0,Regular Season,Saputo Stadium,2012-06-23,MTL,4.0,2.0,HOU,MTL
2742,2012.0,Regular Season,Dignity Health Sports Park,2012-06-23,LA,3.0,0.0,VAN,LA
2743,2012.0,Regular Season,SeatGeek Stadium,2012-06-23,CHI,2.0,1.0,CLB,CHI
2744,2012.0,Regular Season,Subaru Park,2012-06-23,PHI,4.0,0.0,SKC,PHI
2745,2012.0,Regular Season,Red Bull Arena,2012-06-24,RBNY,3.0,2.0,DC,RBNY
2746,2012.0,Regular Season,Providence Park,2012-06-24,POR,2.0,1.0,SEA,POR
2747,2012.0,Regular Season,Saputo Stadium,2012-06-27,MTL,0.0,3.0,TOR,TOR
2748,2012.0,Regular Season,Children's Mercy Park,2012-06-29,SKC,0.0,1.0,CHI,CHI
2749,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-06-30,DC,3.0,0.0,MTL,DC
2750,2012.0,Regular Season,BBVA Compass Stadium,2012-06-30,HOU,2.0,1.0,PHI,HOU
2751,2012.0,Regular Season,Stanford Stadium,2012-06-30,SJ,4.0,3.0,LA,SJ
2752,2012.0,Regular Season,MAPFRE Stadium,2012-06-30,CLB,2.0,0.0,RSL,CLB
2753,2012.0,Regular Season,Dick's Sporting Goods Park,2012-06-30,COL,3.0,0.0,POR,COL
2754,2012.0,Regular Season,Providence Park,2012-07-03,POR,2.0,1.0,SJ,POR
2755,2012.0,Regular Season,Saputo Stadium,2012-07-04,MTL,1.0,3.0,SKC,SKC
2756,2012.0,Regular Season,Dick's Sporting Goods Park,2012-07-04,COL,0.0,1.0,VAN,VAN
2757,2012.0,Regular Season,Dignity Health Sports Park,2012-07-04,LA,1.0,2.0,PHI,PHI
2758,2012.0,Regular Season,Rio Tinto Stadium,2012-07-07,RSL,3.0,0.0,POR,RSL
2759,2012.0,Regular Season,CenturyLink Field,2012-07-07,SEA,2.0,1.0,COL,SEA
2760,2012.0,Regular Season,Gillette Stadium,2012-07-08,NE,2.0,0.0,RBNY,NE
2761,2012.0,Regular Season,Subaru Park,2012-07-08,PHI,3.0,0.0,TOR,PHI
2762,2012.0,Regular Season,Saputo Stadium,2012-07-08,MTL,2.0,1.0,CLB,MTL
2763,2012.0,Regular Season,SeatGeek Stadium,2012-07-08,CHI,0.0,2.0,LA,LA
2764,2012.0,Regular Season,BMO Field,2012-07-11,TOR,3.0,2.0,VAN,TOR
2765,2012.0,Regular Season,Gillette Stadium,2012-07-14,NE,0.0,1.0,TOR,TOR
2766,2012.0,Regular Season,SeatGeek Stadium,2012-07-14,CHI,1.0,0.0,VAN,CHI
2767,2012.0,Regular Season,Dick's Sporting Goods Park,2012-07-14,COL,1.0,2.0,DAL,DAL
2768,2012.0,Regular Season,Providence Park,2012-07-14,POR,3.0,5.0,LA,LA
2769,2012.0,Regular Season,Stevens Stadium,2012-07-14,SJ,5.0,0.0,RSL,SJ
2770,2012.0,Regular Season,MAPFRE Stadium,2012-07-14,CLB,0.0,2.0,SKC,SKC
2771,2012.0,Regular Season,Subaru Park,2012-07-14,PHI,2.0,1.0,MTL,PHI
2772,2012.0,Regular Season,BBVA Compass Stadium,2012-07-15,HOU,4.0,0.0,DC,HOU
2773,2012.0,Regular Season,BMO Field,2012-07-18,TOR,2.0,1.0,COL,TOR
2774,2012.0,Regular Season,Dignity Health Sports Park,2012-07-18,CHV,1.0,0.0,POR,CHV
2775,2012.0,Regular Season,Red Bull Arena,2012-07-18,RBNY,1.0,0.0,CHI,RBNY
2776,2012.0,Regular Season,Saputo Stadium,2012-07-18,MTL,2.0,1.0,NE,MTL
2777,2012.0,Regular Season,BBVA Compass Stadium,2012-07-18,HOU,2.0,1.0,SKC,HOU
2778,2012.0,Regular Season,Stevens Stadium,2012-07-18,SJ,2.0,1.0,DAL,SJ
2779,2012.0,Regular Season,Dignity Health Sports Park,2012-07-21,LA,3.0,1.0,CHV,LA
2780,2012.0,Regular Season,Red Bull Arena,2012-07-21,RBNY,2.0,0.0,PHI,RBNY
2781,2012.0,Regular Season,BBVA Compass Stadium,2012-07-21,HOU,3.0,0.0,MTL,HOU
2782,2012.0,Regular Season,Toyota Stadium,2012-07-21,DAL,5.0,0.0,POR,DAL
2783,2012.0,Regular Season,Rio Tinto Stadium,2012-07-21,RSL,2.0,0.0,COL,RSL
2784,2012.0,Regular Season,MAPFRE Stadium,2012-07-21,CLB,1.0,0.0,DC,CLB
2785,2012.0,Regular Season,BC Place,2012-07-22,VAN,2.0,1.0,SJ,VAN
2786,2012.0,Regular Season,Rio Tinto Stadium,2012-07-27,RSL,2.0,1.0,VAN,RSL
2787,2012.0,Regular Season,Providence Park,2012-07-28,POR,0.0,1.0,CHV,CHV
2788,2012.0,Regular Season,Toyota Stadium,2012-07-28,DAL,0.0,1.0,LA,LA
2789,2012.0,Regular Season,Dick's Sporting Goods Park,2012-07-28,COL,1.0,2.0,SEA,SEA
2790,2012.0,Regular Season,Saputo Stadium,2012-07-28,MTL,3.0,1.0,RBNY,MTL
2791,2012.0,Regular Season,Children's Mercy Park,2012-07-28,SKC,1.0,2.0,CLB,CLB
2792,2012.0,Regular Season,BMO Field,2012-07-28,TOR,0.0,2.0,HOU,HOU
2793,2012.0,Regular Season,Subaru Park,2012-07-29,PHI,2.0,1.0,NE,PHI
2794,2012.0,Regular Season,BBVA Compass Stadium,2012-08-03,HOU,2.0,0.0,RBNY,HOU
2795,2012.0,Regular Season,Gillette Stadium,2012-08-04,NE,0.0,1.0,SKC,SKC
2796,2012.0,Regular Season,SeatGeek Stadium,2012-08-04,CHI,2.0,1.0,TOR,CHI
2797,2012.0,Regular Season,Dick's Sporting Goods Park,2012-08-04,COL,1.0,0.0,RSL,COL
2798,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-08-04,DC,1.0,0.0,CLB,DC
2799,2012.0,Regular Season,Saputo Stadium,2012-08-04,MTL,2.0,0.0,PHI,MTL
2800,2012.0,Regular Season,CenturyLink Field,2012-08-05,SEA,4.0,0.0,LA,SEA
2801,2012.0,Regular Season,Red Bull Arena,2012-08-10,RBNY,2.0,0.0,HOU,RBNY
2802,2012.0,Regular Season,Toyota Stadium,2012-08-11,DAL,3.0,2.0,COL,DAL
2803,2012.0,Regular Season,Children's Mercy Park,2012-08-11,SKC,2.0,1.0,DC,SKC
2804,2012.0,Regular Season,Stevens Stadium,2012-08-11,SJ,2.0,1.0,SEA,SJ
2805,2012.0,Regular Season,BC Place,2012-08-11,VAN,2.0,1.0,RSL,VAN
2806,2012.0,Regular Season,Subaru Park,2012-08-12,PHI,1.0,3.0,CHI,CHI
2807,2012.0,Regular Season,Gillette Stadium,2012-08-12,NE,0.0,1.0,MTL,MTL
2808,2012.0,Regular Season,Dignity Health Sports Park,2012-08-12,CHV,0.0,4.0,LA,LA
2809,2012.0,Regular Season,BC Place,2012-08-15,VAN,0.0,2.0,DAL,DAL
2810,2012.0,Regular Season,BMO Field,2012-08-18,TOR,0.0,1.0,SKC,SKC
2811,2012.0,Regular Season,Rio Tinto Stadium,2012-08-18,RSL,1.0,2.0,DAL,DAL
2812,2012.0,Regular Season,Saputo Stadium,2012-08-18,MTL,3.0,1.0,SJ,MTL
2813,2012.0,Regular Season,SeatGeek Stadium,2012-08-18,CHI,2.0,1.0,NE,CHI
2814,2012.0,Regular Season,CenturyLink Field,2012-08-18,SEA,2.0,0.0,VAN,SEA
2815,2012.0,Regular Season,Red Bull Arena,2012-08-19,RBNY,3.0,2.0,POR,RBNY
2816,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-08-22,DC,4.0,2.0,CHI,DC
2817,2012.0,Regular Season,MAPFRE Stadium,2012-08-22,CLB,2.0,1.0,TOR,CLB
2818,2012.0,Regular Season,MAPFRE Stadium,2012-08-25,CLB,4.0,3.0,NE,CLB
2819,2012.0,Regular Season,Saputo Stadium,2012-08-25,MTL,3.0,0.0,DC,MTL
2820,2012.0,Regular Season,Dignity Health Sports Park,2012-08-25,CHV,2.0,6.0,SEA,SEA
2821,2012.0,Regular Season,Providence Park,2012-08-25,POR,2.0,1.0,VAN,POR
2822,2012.0,Regular Season,Stevens Stadium,2012-08-25,SJ,4.0,1.0,COL,SJ
2823,2012.0,Regular Season,Dignity Health Sports Park,2012-08-26,LA,2.0,0.0,DAL,LA
2824,2012.0,Regular Season,Subaru Park,2012-08-29,PHI,1.0,2.0,CLB,CLB
2825,2012.0,Regular Season,Providence Park,2012-08-31,POR,1.0,0.0,COL,POR
2826,2012.0,Regular Season,Children's Mercy Park,2012-09-01,SKC,2.0,1.0,TOR,SKC
2827,2012.0,Regular Season,Dignity Health Sports Park,2012-09-01,LA,2.0,0.0,VAN,LA
2828,2012.0,Regular Season,MAPFRE Stadium,2012-09-01,CLB,2.0,1.0,MTL,CLB
2829,2012.0,Regular Season,Rio Tinto Stadium,2012-09-01,RSL,1.0,0.0,DC,RSL
2830,2012.0,Regular Season,SeatGeek Stadium,2012-09-02,CHI,3.0,1.0,HOU,CHI
2831,2012.0,Regular Season,Stevens Stadium,2012-09-02,SJ,4.0,0.0,CHV,SJ
2832,2012.0,Regular Season,Gillette Stadium,2012-09-05,NE,2.0,0.0,CLB,NE
2833,2012.0,Regular Season,Dick's Sporting Goods Park,2012-09-05,COL,3.0,0.0,POR,COL
2834,2012.0,Regular Season,BBVA Compass Stadium,2012-09-06,HOU,1.0,0.0,RSL,HOU
2835,2012.0,Regular Season,CenturyLink Field,2012-09-08,SEA,2.0,1.0,CHV,SEA
2836,2012.0,Regular Season,BMO Field,2012-09-12,TOR,1.0,2.0,CHI,CHI
2837,2012.0,Regular Season,Dignity Health Sports Park,2012-09-14,LA,2.0,0.0,COL,LA
2838,2012.0,Regular Season,Toyota Stadium,2012-09-15,DAL,1.0,0.0,VAN,DAL
2839,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-09-15,DC,2.0,1.0,NE,DC
2840,2012.0,Regular Season,SeatGeek Stadium,2012-09-15,CHI,3.0,1.0,MTL,CHI
2841,2012.0,Regular Season,Dignity Health Sports Park,2012-09-15,CHV,0.0,2.0,SJ,SJ
2842,2012.0,Regular Season,Red Bull Arena,2012-09-15,RBNY,3.0,1.0,CLB,RBNY
2843,2012.0,Regular Season,MAPFRE Stadium,2012-09-19,CLB,1.0,0.0,CHV,CLB
2844,2012.0,Regular Season,Red Bull Arena,2012-09-19,RBNY,0.0,2.0,SKC,SKC
2845,2012.0,Regular Season,Subaru Park,2012-09-20,PHI,0.0,1.0,DC,DC
2846,2012.0,Regular Season,Dignity Health Sports Park,2012-09-22,LA,4.0,2.0,TOR,LA
2847,2012.0,Regular Season,Rio Tinto Stadium,2012-09-22,RSL,2.0,1.0,POR,RSL
2848,2012.0,Regular Season,CenturyLink Field,2012-09-22,SEA,1.0,2.0,SJ,SJ
2849,2012.0,Regular Season,SeatGeek Stadium,2012-09-22,CHI,2.0,1.0,CLB,CHI
2850,2012.0,Regular Season,Subaru Park,2012-09-23,PHI,3.0,1.0,HOU,PHI
2851,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-09-23,DC,1.0,0.0,CHV,DC
2852,2012.0,Regular Season,Children's Mercy Park,2012-09-28,SKC,2.0,0.0,CHI,SKC
2853,2012.0,Regular Season,BBVA Compass Stadium,2012-09-29,HOU,2.0,0.0,NE,HOU
2854,2012.0,Regular Season,Dignity Health Sports Park,2012-09-29,CHV,0.0,4.0,RSL,RSL
2855,2012.0,Regular Season,MAPFRE Stadium,2012-09-29,CLB,3.0,2.0,PHI,CLB
2856,2012.0,Regular Season,Red Bull Arena,2012-09-29,RBNY,4.0,1.0,TOR,RBNY
2857,2012.0,Regular Season,BC Place,2012-10-03,VAN,4.0,0.0,CHV,VAN
2858,2012.0,Regular Season,SeatGeek Stadium,2012-10-03,CHI,1.0,3.0,PHI,PHI
2859,2012.0,Regular Season,Red Bull Arena,2012-10-06,RBNY,0.0,2.0,CHI,CHI
2860,2012.0,Regular Season,Dignity Health Sports Park,2012-10-06,LA,1.0,2.0,RSL,RSL
2861,2012.0,Regular Season,Dick's Sporting Goods Park,2012-10-06,COL,1.0,4.0,SJ,SJ
2862,2012.0,Regular Season,Subaru Park,2012-10-06,PHI,1.0,0.0,NE,PHI
2863,2012.0,Regular Season,BMO Field,2012-10-06,TOR,0.0,1.0,DC,DC
2864,2012.0,Regular Season,CenturyLink Field,2012-10-07,SEA,3.0,0.0,POR,SEA
2865,2012.0,Regular Season,Dignity Health Sports Park,2012-10-20,CHV,0.0,2.0,COL,COL
2866,2012.0,Regular Season,Robert F. Kennedy Memorial Stadium,2012-10-20,DC,3.0,2.0,CLB,DC
2867,2012.0,Regular Season,Gillette Stadium,2012-10-20,NE,1.0,0.0,CHI,NE
2868,2012.0,Regular Season,BBVA Compass Stadium,2012-10-20,HOU,3.0,1.0,PHI,HOU
2869,2012.0,Regular Season,CenturyLink Field,2012-10-21,SEA,3.0,1.0,DAL,SEA
2870,2012.0,Regular Season,BC Place,2012-10-21,VAN,0.0,1.0,POR,POR
2871,2012.0,Regular Season,Children's Mercy Park,2012-10-24,SKC,2.0,1.0,PHI,SKC
2872,2012.0,Regular Season,Dick's Sporting Goods Park,2012-10-27,COL,2.0,0.0,HOU,COL
2873,2012.0,Regular Season,Saputo Stadium,2012-10-27,MTL,0.0,1.0,NE,NE
2874,2012.0,Regular Season,Subaru Park,2012-10-27,PHI,0.0,3.0,RBNY,RBNY
2875,2012.0,Regular Season,Dignity Health Sports Park,2012-10-28,LA,1.0,0.0,SEA,LA
2876,2012.0,Regular Season,MAPFRE Stadium,2012-10-28,CLB,2.0,1.0,TOR,CLB
2877,2012.0,Knockout round,SeatGeek Stadium,2012-10-31,CHI,1.0,2.0,HOU,HOU
2878,2012.0,Knockout round,Dignity Health Sports Park,2012-11-01,LA,2.0,1.0,VAN,LA
2879,2012.0,Conference Semifinals,BBVA Compass Stadium,2012-11-04,HOU,2.0,0.0,SKC,HOU
2880,2012.0,Conference Semifinals,Dignity Health Sports Park,2012-11-04,LA,0.0,1.0,SJ,SJ
2881,2012.0,Conference Semifinals,Children's Mercy Park,2012-11-07,SKC,1.0,0.0,HOU,SKC
2882,2012.0,Conference Semifinals,Rio Tinto Stadium,2012-11-08,RSL,0.0,1.0,SEA,SEA
2883,2012.0,Conference Semifinals,Stevens Stadium,2012-11-08,SJ,1.0,3.0,LA,LA
2884,2012.0,Conference Semifinals,Red Bull Arena,2012-11-08,RBNY,0.0,1.0,DC,DC
2885,2012.0,Conference Finals,BBVA Compass Stadium,2012-11-11,HOU,3.0,1.0,DC,HOU
2886,2012.0,Conference Finals,Dignity Health Sports Park,2012-11-11,LA,3.0,0.0,SEA,LA
2887,2012.0,Conference Finals,CenturyLink Field,2012-11-18,SEA,2.0,1.0,LA,SEA
2888,2012.0,MLS Cup 2012,Dignity Health Sports Park,2012-12-01,LA,3.0,1.0,HOU,LA
2889,2013.0,Regular Season,Toyota Stadium,2013-03-02,DAL,1.0,0.0,COL,DAL
2890,2013.0,Regular Season,CenturyLink Field,2013-03-02,SEA,0.0,1.0,MTL,MTL
2891,2013.0,Regular Season,BC Place,2013-03-02,VAN,1.0,0.0,TOR,VAN
2892,2013.0,Regular Season,BBVA Compass Stadium,2013-03-02,HOU,2.0,0.0,DC,HOU
2893,2013.0,Regular Season,Subaru Park,2013-03-02,PHI,1.0,3.0,SKC,SKC
2894,2013.0,Regular Season,Dignity Health Sports Park,2013-03-02,CHV,0.0,3.0,CLB,CLB
2895,2013.0,Regular Season,Stevens Stadium,2013-03-03,SJ,0.0,2.0,RSL,RSL
2896,2013.0,Regular Season,Dignity Health Sports Park,2013-03-03,LA,4.0,0.0,CHI,LA
2897,2013.0,Regular Season,BMO Field,2013-03-09,TOR,2.0,1.0,SKC,TOR
2898,2013.0,Regular Season,BC Place,2013-03-09,VAN,2.0,1.0,CLB,VAN
2899,2013.0,Regular Season,Robert F. Kennedy Memorial Stadium,2013-03-09,DC,1.0,0.0,RSL,DC
2900,2013.0,Regular Season,SeatGeek Stadium,2013-03-09,CHI,0.0,1.0,NE,NE
2901,2013.0,Regular Season,Providence Park,2013-03-09,POR,1.0,2.0,MTL,MTL
2902,2013.0,Regular Season,Stevens Stadium,2013-03-10,SJ,2.0,1.0,RBNY,SJ
2903,2013.0,Regular Season,Dick's Sporting Goods Park,2013-03-10,COL,1.0,2.0,PHI,PHI
2904,2013.0,Regular Season,Dignity Health Sports Park,2013-03-10,CHV,3.0,1.0,DAL,CHV
2905,2013.0,Regular Season,Subaru Park,2013-03-16,PHI,1.0,0.0,NE,PHI
2906,2013.0,Regular Season,Olympic Stadium,2013-03-16,MTL,2.0,1.0,TOR,MTL
2907,2013.0,Regular Season,Toyota Stadium,2013-03-17,DAL,3.0,2.0,HOU,DAL
2908,2013.0,Regular Season,Robert F. Kennedy Memorial Stadium,2013-03-23,DC,1.0,2.0,CLB,CLB
2909,2013.0,Regular Season,Olympic Stadium,2013-03-23,MTL,1.0,0.0,RBNY,MTL
2910,2013.0,Regular Season,Stevens Stadium,2013-03-23,SJ,1.0,0.0,SEA,SJ
2911,2013.0,Regular Season,Toyota Stadium,2013-03-23,DAL,2.0,0.0,RSL,DAL
2912,2013.0,Regular Season,Dignity Health Sports Park,2013-03-23,LA,1.0,0.0,COL,LA
2913,2013.0,Regular Season,BBVA Compass Stadium,2013-03-23,HOU,2.0,1.0,VAN,HOU
2914,2013.0,Regular Season,SeatGeek Stadium,2013-03-24,CHI,1.0,4.0,CHV,CHV
2915,2013.0,Regular Season,Rio Tinto Stadium,2013-03-30,RSL,2.0,1.0,SEA,RSL
2916,2013.0,Regular Season,Gillette Stadium,2013-03-30,NE,0.0,1.0,DAL,DAL
2917,2013.0,Regular Season,Red Bull Arena,2013-03-30,RBNY,2.0,1.0,PHI,RBNY
2918,2013.0,Regular Season,Children's Mercy Park,2013-03-30,SKC,2.0,0.0,MTL,SKC
2919,2013.0,Regular Season,BBVA Compass Stadium,2013-03-30,HOU,2.0,0.0,SJ,HOU
2920,2013.0,Regular Season,Dignity Health Sports Park,2013-03-30,CHV,2.0,1.0,VAN,CHV
2921,2013.0,Regular Season,Children's Mercy Park,2013-04-05,SKC,1.0,0.0,DC,SKC
2922,2013.0,Regular Season,Dick's Sporting Goods Park,2013-04-06,COL,1.0,0.0,RSL,COL
2923,2013.0,Regular Season,Providence Park,2013-04-06,POR,2.0,0.0,HOU,POR
2924,2013.0,Regular Season,SeatGeek Stadium,2013-04-07,CHI,3.0,1.0,RBNY,CHI
2925,2013.0,Regular Season,Toyota Stadium,2013-04-13,DAL,1.0,0.0,LA,DAL
2926,2013.0,Regular Season,Dignity Health Sports Park,2013-04-13,CHV,0.0,1.0,COL,COL
2927,2013.0,Regular Season,Robert F. Kennedy Memorial Stadium,2013-04-13,DC,0.0,2.0,RBNY,RBNY
2928,2013.0,Regular Season,Providence Park,2013-04-14,POR,1.0,0.0,SJ,POR
2929,2013.0,Regular Season,BBVA Compass Stadium,2013-04-14,HOU,2.0,1.0,CHI,HOU
2930,2013.0,Regular Season,Red Bull Arena,2013-04-17,RBNY,0.0,1.0,SKC,SKC
2931,2013.0,Regular Season,Dick's Sporting Goods Park,2013-04-20,COL,0.0,1.0,SEA,SEA
2932,2013.0,Regular Season,Dignity Health Sports Park,2013-04-20,LA,2.0,0.0,SKC,LA
2933,2013.0,Regular Season,Red Bull Arena,2013-04-20,RBNY,4.0,1.0,NE,RBNY
2934,2013.0,Regular Season,Toyota Stadium,2013-04-20,DAL,2.0,0.0,VAN,DAL
2935,2013.0,Regular Season,Rio Tinto Stadium,2013-04-20,RSL,1.0,0.0,CHV,RSL
2936,2013.0,Regular Season,SeatGeek Stadium,2013-04-20,CHI,1.0,0.0,CLB,CHI
2937,2013.0,Regular Season,Robert F. Kennedy Memorial Stadium,2013-04-21,DC,2.0,3.0,PHI,PHI
2938,2013.0,Regular Season,Gillette Stadium,2013-04-27,NE,2.0,0.0,PHI,NE
2939,2013.0,Regular Season,Saputo Stadium,2013-04-27,MTL,2.0,0.0,CHI,MTL
2940,2013.0,Regular Season,BMO Field,2013-04-27,TOR,1.0,2.0,RBNY,RBNY
